Transaction ID,Transaction Price,datetime_column
17153,22.05,2021-11-01
802,22.05,2021-11-01
5174,22.05,2021-11-01
10123,22.05,2021-11-01
14400,22.05,2021-11-01
15172,22.05,2021-11-01
3160,22.05,2021-11-01
9731,22.06,2021-11-01
15353,22.06,2021-11-01
12023,22.06,2021-11-01
4279,22.06,2021-11-01
13942,22.06,2021-11-01
5432,22.06,2021-11-01
13992,22.06,2021-11-01
9441,22.06,2021-11-01
5808,22.06,2021-11-01
5364,22.06,2021-11-01
11720,22.06,2021-11-01
1698,22.06,2021-11-01
1913,22.06,2021-11-01
1975,22.06,2021-11-01
1983,22.06,2021-11-01
2518,22.06,2021-11-01
2886,22.06,2021-11-01
3537,22.06,2021-11-01
3714,22.06,2021-11-01
6180,22.06,2021-11-01
6725,22.06,2021-11-01
6857,22.06,2021-11-01
7133,22.06,2021-11-01
7443,22.06,2021-11-01
7853,22.06,2021-11-01
8301,22.06,2021-11-01
8635,22.06,2021-11-01
8848,22.06,2021-11-01
8941,22.06,2021-11-01
9168,22.06,2021-11-01
12010,22.06,2021-11-01
12054,22.06,2021-11-01
13366,22.06,2021-11-01
13396,22.06,2021-11-01
13557,22.06,2021-11-01
14113,22.06,2021-11-01
14449,22.06,2021-11-01
14930,22.06,2021-11-01
14960,22.06,2021-11-01
16160,22.06,2021-11-01
4431,22.06,2021-11-01
4528,22.06,2021-11-01
4604,22.06,2021-11-01
6343,22.06,2021-11-01
6666,22.06,2021-11-01
7578,22.06,2021-11-01
12661,22.06,2021-11-01
13128,22.06,2021-11-01
13457,22.06,2021-11-01
15163,22.06,2021-11-01
13595,22.06,2021-11-01
6173,22.06,2021-11-01
6798,22.06,2021-11-01
14769,22.06,2021-11-01
8765,22.06,2021-11-01
11225,22.06,2021-11-01
12693,22.06,2021-11-01
11760,22.06,2021-11-01
13946,22.06,2021-11-01
1594,22.06,2021-11-01
10376,22.06,2021-11-01
2755,22.06,2021-11-01
4659,22.06,2021-11-01
4520,22.06,2021-11-01
12006,22.22,2021-11-01
12372,22.37,2021-11-01
13856,22.37,2021-11-01
6937,22.37,2021-11-01
11609,22.47,2021-11-01
11440,22.54,2021-11-01
6447,22.54,2021-11-01
14314,24.34,2021-11-01
14892,24.88,2021-11-01
17479,24.88,2021-11-01
6627,24.88,2021-11-01
17842,24.88,2021-11-01
9896,24.88,2021-11-01
16436,24.88,2021-11-01
16603,24.88,2021-11-01
5378,25.5,2021-11-01
13703,28.01,2021-11-01
17170,29.58,2021-11-01
9630,30.39,2021-11-01
9083,30.39,2021-11-01
9395,30.39,2021-11-01
10696,30.39,2021-11-01
17099,30.39,2021-11-01
17188,30.39,2021-11-01
9579,30.39,2021-11-01
17451,30.39,2021-11-01
9079,30.39,2021-11-01
10632,30.39,2021-11-01
17629,30.39,2021-11-01
17704,30.39,2021-11-01
17087,30.39,2021-11-01
12137,30.39,2021-11-01
9246,30.39,2021-11-01
12356,30.39,2021-11-01
13800,30.69,2021-11-01
2526,30.69,2021-11-01
15093,30.83,2021-11-01
7026,30.83,2021-11-01
9603,32.31,2021-11-01
3462,32.49,2021-11-01
11142,32.49,2021-11-01
14059,33.62,2021-11-01
14373,33.77,2021-11-01
2427,33.77,2021-11-01
11016,34.72,2021-11-01
10918,34.72,2021-11-01
9622,34.72,2021-11-01
137,34.88,2021-11-01
14089,34.88,2021-11-01
3103,34.92,2021-11-01
16013,36.68,2021-11-01
10108,38.45,2021-11-01
17673,38.45,2021-11-01
17927,38.9,2021-11-01
7788,38.9,2021-11-01
8042,38.9,2021-11-01
8372,38.9,2021-11-01
9845,38.9,2021-11-01
10537,38.9,2021-11-01
15289,38.9,2021-11-01
17468,38.9,2021-11-01
17794,38.9,2021-11-01
18055,38.9,2021-11-01
10956,38.9,2021-11-01
8805,39.68,2021-11-01
9264,39.68,2021-11-01
10409,39.68,2021-11-01
17681,39.68,2021-11-01
16422,39.68,2021-11-01
10149,39.68,2021-11-01
16777,40.62,2021-11-01
15650,40.62,2021-11-01
9569,40.62,2021-11-01
10384,40.62,2021-11-01
10927,46.97,2021-11-01
8642,57.9,2021-11-01
16419,57.9,2021-11-01
10873,59.26,2021-11-01
17728,59.26,2021-11-01
8577,60.63,2021-11-01
11034,60.63,2021-11-01
3496,18.32,2021-12-01
5857,18.32,2021-12-01
7197,18.32,2021-12-01
7477,18.32,2021-12-01
7874,18.32,2021-12-01
9442,18.32,2021-12-01
13690,18.32,2021-12-01
15082,18.32,2021-12-01
17585,18.32,2021-12-01
9701,14.43,2021-12-01
1973,14.43,2021-12-01
5975,14.43,2021-12-01
6162,14.43,2021-12-01
9006,14.43,2021-12-01
4108,14.43,2021-12-01
4752,14.43,2021-12-01
3977,14.43,2021-12-01
15238,14.65,2021-12-01
9915,14.65,2021-12-01
15622,15.15,2021-12-01
5314,15.15,2021-12-01
672,15.15,2021-12-01
10253,15.65,2021-12-01
9091,15.65,2021-12-01
16752,15.65,2021-12-01
9384,15.65,2021-12-01
17488,15.65,2021-12-01
10313,15.65,2021-12-01
16946,15.95,2021-12-01
3298,15.95,2021-12-01
15534,16.99,2021-12-01
16333,16.99,2021-12-01
2871,16.99,2021-12-01
11718,17.25,2021-12-01
12206,17.25,2021-12-01
16494,17.25,2021-12-01
5472,17.25,2021-12-01
733,17.48,2021-12-01
610,17.48,2021-12-01
3583,17.48,2021-12-01
3950,17.48,2021-12-01
5594,17.48,2021-12-01
13211,17.48,2021-12-01
13638,17.48,2021-12-01
16097,17.48,2021-12-01
1127,17.48,2021-12-01
3805,17.48,2021-12-01
4808,17.48,2021-12-01
7439,17.48,2021-12-01
14569,17.48,2021-12-01
15453,17.48,2021-12-01
3596,17.48,2021-12-01
12735,17.48,2021-12-01
104,17.92,2021-12-01
1081,17.92,2021-12-01
2565,17.92,2021-12-01
3765,17.92,2021-12-01
8435,17.92,2021-12-01
14465,17.92,2021-12-01
16130,17.92,2021-12-01
12251,17.92,2021-12-01
15901,18.02,2021-12-01
3973,18.02,2021-12-01
6088,18.02,2021-12-01
16563,18.02,2021-12-01
2213,18.02,2021-12-01
1896,18.04,2021-12-01
5073,18.04,2021-12-01
4109,18.04,2021-12-01
7611,18.04,2021-12-01
9351,18.04,2021-12-01
10792,18.04,2021-12-01
15035,18.04,2021-12-01
13303,18.04,2021-12-01
1372,18.09,2021-12-01
5734,18.09,2021-12-01
7924,18.09,2021-12-01
2465,18.91,2021-12-01
5397,18.91,2021-12-01
364,18.91,2021-12-01
970,18.91,2021-12-01
2655,18.91,2021-12-01
5529,18.91,2021-12-01
7691,18.91,2021-12-01
10789,18.91,2021-12-01
11230,18.91,2021-12-01
12837,18.91,2021-12-01
14163,18.91,2021-12-01
15133,18.91,2021-12-01
15587,18.91,2021-12-01
15848,18.91,2021-12-01
16727,18.91,2021-12-01
2038,18.91,2021-12-01
5206,18.91,2021-12-01
6924,18.91,2021-12-01
8001,18.91,2021-12-01
9217,18.91,2021-12-01
11623,18.91,2021-12-01
11765,18.91,2021-12-01
14029,18.91,2021-12-01
16213,18.91,2021-12-01
16264,18.91,2021-12-01
16981,18.91,2021-12-01
3436,18.95,2021-12-01
4052,18.95,2021-12-01
14929,18.95,2021-12-01
16529,18.95,2021-12-01
5921,19.05,2021-12-01
13157,19.05,2021-12-01
17269,19.05,2021-12-01
476,19.05,2021-12-01
2746,19.05,2021-12-01
5033,19.05,2021-12-01
5233,19.05,2021-12-01
8122,19.05,2021-12-01
12945,19.05,2021-12-01
13025,19.05,2021-12-01
13329,19.05,2021-12-01
15037,19.05,2021-12-01
15394,19.05,2021-12-01
16610,19.05,2021-12-01
16726,19.05,2021-12-01
2020,19.08,2021-12-01
14729,19.08,2021-12-01
3683,19.3,2021-12-01
6505,19.3,2021-12-01
16330,19.3,2021-12-01
3598,19.44,2021-12-01
15691,19.44,2021-12-01
11944,19.52,2021-12-01
12730,19.62,2021-12-01
5725,19.62,2021-12-01
15235,19.62,2021-12-01
14268,19.62,2021-12-01
15000,19.65,2021-12-01
3415,19.65,2021-12-01
5070,19.65,2021-12-01
8480,19.65,2021-12-01
10783,19.65,2021-12-01
11199,19.65,2021-12-01
11553,19.65,2021-12-01
2777,19.65,2021-12-01
7502,19.67,2021-12-01
12746,19.67,2021-12-01
16444,19.67,2021-12-01
744,19.67,2021-12-01
16809,19.68,2021-12-01
3888,19.68,2021-12-01
8918,19.68,2021-12-01
5780,19.77,2021-12-01
6521,19.77,2021-12-01
6757,19.82,2021-12-01
2661,19.82,2021-12-01
2870,19.82,2021-12-01
10505,19.82,2021-12-01
10720,19.83,2021-12-01
3309,19.83,2021-12-01
15122,20.31,2021-12-01
14693,20.31,2021-12-01
3766,20.53,2021-12-01
5267,20.53,2021-12-01
12498,20.53,2021-12-01
11678,20.53,2021-12-01
13586,20.53,2021-12-01
11980,20.63,2021-12-01
6828,20.63,2021-12-01
6579,20.78,2021-12-01
6885,20.78,2021-12-01
7927,20.78,2021-12-01
12213,20.78,2021-12-01
5039,20.96,2021-12-01
11110,20.96,2021-12-01
11826,20.96,2021-12-01
13380,20.96,2021-12-01
13406,20.96,2021-12-01
653,20.96,2021-12-01
11345,20.96,2021-12-01
573,21.59,2021-12-01
1871,21.59,2021-12-01
11160,21.59,2021-12-01
15002,21.59,2021-12-01
10506,21.59,2021-12-01
526,21.6,2021-12-01
13321,21.6,2021-12-01
14677,21.6,2021-12-01
7485,21.7,2021-12-01
10951,21.7,2021-12-01
10707,21.7,2021-12-01
10940,21.7,2021-12-01
8652,21.7,2021-12-01
18059,21.7,2021-12-01
1048,21.75,2021-12-01
605,21.75,2021-12-01
919,21.75,2021-12-01
6978,21.75,2021-12-01
9454,21.75,2021-12-01
9928,21.75,2021-12-01
14365,21.75,2021-12-01
415,21.75,2021-12-01
4861,21.75,2021-12-01
5285,21.75,2021-12-01
7904,21.75,2021-12-01
12233,21.75,2021-12-01
2680,21.75,2021-12-01
9966,21.75,2021-12-01
2929,21.75,2021-12-01
651,21.75,2021-12-01
10227,22.05,2021-12-01
14654,22.05,2021-12-01
10100,22.05,2021-12-01
17312,22.05,2021-12-01
17571,22.05,2021-12-01
255,22.05,2021-12-01
5058,22.05,2021-12-01
5558,22.05,2021-12-01
7810,22.05,2021-12-01
9817,22.05,2021-12-01
11922,22.05,2021-12-01
13788,22.05,2021-12-01
14434,22.05,2021-12-01
14967,22.05,2021-12-01
408,22.05,2021-12-01
1199,22.05,2021-12-01
8200,22.05,2021-12-01
13263,22.05,2021-12-01
12781,22.06,2021-12-01
4696,22.06,2021-12-01
4232,22.06,2021-12-01
3074,22.06,2021-12-01
7191,22.06,2021-12-01
11899,22.06,2021-12-01
13451,22.06,2021-12-01
617,22.06,2021-12-01
16168,22.06,2021-12-01
9553,22.06,2021-12-01
13102,22.06,2021-12-01
7615,22.06,2021-12-01
4924,22.06,2021-12-01
2924,22.06,2021-12-01
5241,22.06,2021-12-01
5979,22.06,2021-12-01
8064,22.06,2021-12-01
10738,22.06,2021-12-01
11611,22.06,2021-12-01
12238,22.06,2021-12-01
12390,22.06,2021-12-01
13881,22.06,2021-12-01
15512,22.06,2021-12-01
194,22.06,2021-12-01
588,22.06,2021-12-01
869,22.06,2021-12-01
1002,22.06,2021-12-01
1819,22.06,2021-12-01
2446,22.06,2021-12-01
3122,22.06,2021-12-01
3746,22.06,2021-12-01
3778,22.06,2021-12-01
4330,22.06,2021-12-01
4350,22.06,2021-12-01
5586,22.06,2021-12-01
6709,22.06,2021-12-01
6813,22.06,2021-12-01
8003,22.06,2021-12-01
8128,22.06,2021-12-01
9276,22.06,2021-12-01
9329,22.06,2021-12-01
10082,22.06,2021-12-01
10367,22.06,2021-12-01
10639,22.06,2021-12-01
12408,22.06,2021-12-01
12534,22.06,2021-12-01
12615,22.06,2021-12-01
13585,22.06,2021-12-01
13820,22.06,2021-12-01
13993,22.06,2021-12-01
14096,22.06,2021-12-01
15515,22.06,2021-12-01
16170,22.06,2021-12-01
17038,22.06,2021-12-01
2169,22.06,2021-12-01
5708,22.06,2021-12-01
10472,22.06,2021-12-01
14941,22.06,2021-12-01
15439,22.06,2021-12-01
15486,22.06,2021-12-01
16338,22.06,2021-12-01
11822,22.06,2021-12-01
7241,22.06,2021-12-01
14559,22.06,2021-12-01
2193,22.06,2021-12-01
13716,22.06,2021-12-01
3475,22.06,2021-12-01
650,22.06,2021-12-01
1597,22.06,2021-12-01
13131,22.06,2021-12-01
4333,22.06,2021-12-01
4190,22.06,2021-12-01
2412,22.06,2021-12-01
9997,22.06,2021-12-01
8741,22.06,2021-12-01
11486,22.06,2021-12-01
14124,22.06,2021-12-01
14192,22.06,2021-12-01
2585,22.06,2021-12-01
4645,22.06,2021-12-01
4563,22.06,2021-12-01
7313,22.06,2021-12-01
12890,22.06,2021-12-01
3614,22.06,2021-12-01
10495,22.06,2021-12-01
3770,22.06,2021-12-01
511,22.47,2021-12-01
15417,22.54,2021-12-01
7745,23.55,2021-12-01
10680,24.88,2021-12-01
13105,24.88,2021-12-01
2463,24.88,2021-12-01
3824,24.88,2021-12-01
8017,24.88,2021-12-01
11051,24.88,2021-12-01
8031,24.88,2021-12-01
17740,24.88,2021-12-01
294,29.42,2021-12-01
16989,30.39,2021-12-01
17958,30.39,2021-12-01
10045,30.69,2021-12-01
3693,30.69,2021-12-01
6043,30.69,2021-12-01
9302,30.69,2021-12-01
12952,30.69,2021-12-01
13165,30.69,2021-12-01
14872,30.69,2021-12-01
8727,30.69,2021-12-01
9018,32.31,2021-12-01
17459,32.31,2021-12-01
11263,32.31,2021-12-01
10133,32.31,2021-12-01
17019,32.31,2021-12-01
17682,32.31,2021-12-01
18003,32.31,2021-12-01
9370,32.31,2021-12-01
10876,32.31,2021-12-01
11031,32.31,2021-12-01
8581,32.31,2021-12-01
10611,32.31,2021-12-01
15326,32.31,2021-12-01
15644,32.31,2021-12-01
15671,32.31,2021-12-01
10238,32.31,2021-12-01
9382,32.31,2021-12-01
16402,32.31,2021-12-01
12737,32.38,2021-12-01
344,32.49,2021-12-01
975,32.49,2021-12-01
1402,32.49,2021-12-01
2981,32.49,2021-12-01
11091,32.49,2021-12-01
16717,32.49,2021-12-01
16959,32.49,2021-12-01
8836,32.49,2021-12-01
10948,33.9,2021-12-01
11003,33.9,2021-12-01
15263,33.9,2021-12-01
7478,33.9,2021-12-01
8569,33.9,2021-12-01
8384,33.9,2021-12-01
6549,38.37,2021-12-01
11996,38.37,2021-12-01
15746,38.9,2021-12-01
8039,38.9,2021-12-01
8191,38.9,2021-12-01
8590,38.9,2021-12-01
9036,38.9,2021-12-01
9080,38.9,2021-12-01
10633,38.9,2021-12-01
11032,38.9,2021-12-01
17481,38.9,2021-12-01
17603,38.9,2021-12-01
15658,38.9,2021-12-01
16757,39.68,2021-12-01
7793,39.68,2021-12-01
17580,39.68,2021-12-01
16389,39.68,2021-12-01
17712,39.68,2021-12-01
9570,39.68,2021-12-01
6990,39.68,2021-12-01
8890,40.62,2021-12-01
10684,40.62,2021-12-01
15978,40.62,2021-12-01
17376,40.62,2021-12-01
17493,40.62,2021-12-01
9649,40.62,2021-12-01
12114,40.62,2021-12-01
8348,48.76,2021-12-01
17823,48.76,2021-12-01
16430,48.76,2021-12-01
16395,48.76,2021-12-01
10016,58.1,2021-12-01
15732,58.1,2021-12-01
10517,59.26,2021-12-01
17372,59.26,2021-12-01
18062,59.26,2021-12-01
17109,59.26,2021-12-01
17731,59.26,2021-12-01
8568,59.26,2021-12-01
15049,59.26,2021-12-01
17154,60.63,2021-12-01
10023,62.14,2021-12-01
1852,63.76,2021-12-01
7416,63.76,2021-12-01
7255,64.44,2021-12-01
2965,13.28,2022-01-01
225,14.43,2022-01-01
7354,14.43,2022-01-01
13817,14.43,2022-01-01
3676,14.43,2022-01-01
8710,14.43,2022-01-01
11447,14.43,2022-01-01
17295,14.43,2022-01-01
170,14.43,2022-01-01
1080,14.43,2022-01-01
1414,14.43,2022-01-01
3597,14.43,2022-01-01
3814,14.43,2022-01-01
9719,14.43,2022-01-01
13357,14.43,2022-01-01
3408,14.43,2022-01-01
9720,14.65,2022-01-01
12201,15.15,2022-01-01
9184,15.15,2022-01-01
5001,16.22,2022-01-01
1923,17.25,2022-01-01
4683,17.25,2022-01-01
4813,17.25,2022-01-01
13894,17.25,2022-01-01
13972,17.25,2022-01-01
14323,17.25,2022-01-01
1338,17.48,2022-01-01
7175,17.48,2022-01-01
14573,17.92,2022-01-01
2833,17.92,2022-01-01
3548,17.92,2022-01-01
14942,17.92,2022-01-01
11099,18.02,2022-01-01
6717,18.02,2022-01-01
17270,18.02,2022-01-01
1627,18.04,2022-01-01
544,18.04,2022-01-01
805,18.04,2022-01-01
2637,18.04,2022-01-01
4224,18.04,2022-01-01
11626,18.04,2022-01-01
1863,18.04,2022-01-01
3623,18.2,2022-01-01
6177,18.72,2022-01-01
11138,18.91,2022-01-01
14783,18.91,2022-01-01
15930,18.91,2022-01-01
458,18.91,2022-01-01
3367,18.91,2022-01-01
7868,18.91,2022-01-01
8098,18.91,2022-01-01
8698,18.91,2022-01-01
8758,18.91,2022-01-01
12635,18.91,2022-01-01
14171,18.91,2022-01-01
2912,18.91,2022-01-01
3340,18.91,2022-01-01
3442,18.91,2022-01-01
9348,18.91,2022-01-01
14518,18.91,2022-01-01
16527,18.91,2022-01-01
5536,18.91,2022-01-01
3048,18.95,2022-01-01
3197,18.95,2022-01-01
6967,18.95,2022-01-01
7862,18.95,2022-01-01
12214,18.95,2022-01-01
12376,18.95,2022-01-01
13688,18.95,2022-01-01
12675,19.3,2022-01-01
12995,19.3,2022-01-01
16035,19.3,2022-01-01
4687,19.53,2022-01-01
13713,19.53,2022-01-01
5311,19.56,2022-01-01
2174,19.65,2022-01-01
16852,19.65,2022-01-01
833,19.77,2022-01-01
16069,19.77,2022-01-01
14471,19.77,2022-01-01
7676,20.5,2022-01-01
10193,20.53,2022-01-01
10433,20.53,2022-01-01
6073,20.53,2022-01-01
262,20.98,2022-01-01
16520,20.98,2022-01-01
55,20.98,2022-01-01
863,20.98,2022-01-01
6326,20.98,2022-01-01
7981,20.98,2022-01-01
6368,21.14,2022-01-01
881,21.38,2022-01-01
5024,21.38,2022-01-01
10544,21.7,2022-01-01
9366,21.7,2022-01-01
17656,21.7,2022-01-01
10130,21.7,2022-01-01
10874,21.7,2022-01-01
10602,21.7,2022-01-01
16376,21.7,2022-01-01
7150,21.75,2022-01-01
132,21.75,2022-01-01
6991,21.75,2022-01-01
14990,21.75,2022-01-01
329,21.75,2022-01-01
5275,21.75,2022-01-01
6202,21.75,2022-01-01
6315,21.75,2022-01-01
16830,21.75,2022-01-01
3006,21.75,2022-01-01
5225,21.75,2022-01-01
5354,21.75,2022-01-01
13776,21.75,2022-01-01
14316,21.75,2022-01-01
17258,21.75,2022-01-01
4639,21.75,2022-01-01
9800,21.9,2022-01-01
3586,21.9,2022-01-01
11386,21.9,2022-01-01
2418,22.01,2022-01-01
2481,22.01,2022-01-01
16470,22.01,2022-01-01
16785,22.05,2022-01-01
15741,22.05,2022-01-01
12610,22.05,2022-01-01
16735,22.05,2022-01-01
6973,22.05,2022-01-01
3346,22.05,2022-01-01
3768,22.05,2022-01-01
3865,22.05,2022-01-01
5352,22.05,2022-01-01
5355,22.05,2022-01-01
5750,22.05,2022-01-01
8259,22.05,2022-01-01
9013,22.05,2022-01-01
10797,22.05,2022-01-01
16794,22.05,2022-01-01
17078,22.05,2022-01-01
7755,22.05,2022-01-01
9476,22.06,2022-01-01
5579,22.06,2022-01-01
14317,22.06,2022-01-01
14969,22.06,2022-01-01
13911,22.06,2022-01-01
8119,22.06,2022-01-01
8388,22.49,2022-01-01
12199,22.56,2022-01-01
5611,22.57,2022-01-01
9123,22.57,2022-01-01
14077,22.57,2022-01-01
5189,22.57,2022-01-01
6364,22.57,2022-01-01
12271,22.57,2022-01-01
1174,22.57,2022-01-01
2431,22.57,2022-01-01
11975,22.57,2022-01-01
12221,22.57,2022-01-01
14441,22.57,2022-01-01
3498,22.66,2022-01-01
7804,22.76,2022-01-01
11524,22.76,2022-01-01
13204,22.76,2022-01-01
1804,23.55,2022-01-01
5140,23.55,2022-01-01
10671,23.55,2022-01-01
5559,23.55,2022-01-01
10370,23.55,2022-01-01
13032,23.59,2022-01-01
2317,23.59,2022-01-01
13218,24.2,2022-01-01
12495,24.25,2022-01-01
98,24.25,2022-01-01
5152,24.25,2022-01-01
5428,24.25,2022-01-01
11213,24.25,2022-01-01
11476,24.25,2022-01-01
593,24.48,2022-01-01
4134,24.48,2022-01-01
8378,24.88,2022-01-01
3201,25.17,2022-01-01
7327,25.17,2022-01-01
5732,25.17,2022-01-01
12002,25.17,2022-01-01
14369,25.17,2022-01-01
4013,25.27,2022-01-01
8412,25.27,2022-01-01
7448,25.27,2022-01-01
13655,25.27,2022-01-01
9279,25.27,2022-01-01
1344,25.27,2022-01-01
2506,25.27,2022-01-01
5023,25.27,2022-01-01
8809,25.27,2022-01-01
11084,25.27,2022-01-01
5934,25.27,2022-01-01
5985,25.27,2022-01-01
14335,25.27,2022-01-01
16068,25.27,2022-01-01
11485,25.27,2022-01-01
14432,25.27,2022-01-01
12229,25.27,2022-01-01
9961,25.27,2022-01-01
16902,25.27,2022-01-01
16212,25.27,2022-01-01
714,25.27,2022-01-01
1282,25.27,2022-01-01
1926,25.27,2022-01-01
6201,25.27,2022-01-01
6764,25.27,2022-01-01
15921,25.27,2022-01-01
15942,25.27,2022-01-01
437,25.27,2022-01-01
673,25.27,2022-01-01
1817,25.27,2022-01-01
2395,25.27,2022-01-01
2563,25.27,2022-01-01
2976,25.27,2022-01-01
3070,25.27,2022-01-01
3255,25.27,2022-01-01
3372,25.27,2022-01-01
4735,25.27,2022-01-01
4806,25.27,2022-01-01
4848,25.27,2022-01-01
5154,25.27,2022-01-01
5251,25.27,2022-01-01
5509,25.27,2022-01-01
6005,25.27,2022-01-01
6090,25.27,2022-01-01
6613,25.27,2022-01-01
7046,25.27,2022-01-01
7857,25.27,2022-01-01
8060,25.27,2022-01-01
8396,25.27,2022-01-01
8915,25.27,2022-01-01
10762,25.27,2022-01-01
10866,25.27,2022-01-01
11635,25.27,2022-01-01
12098,25.27,2022-01-01
13199,25.27,2022-01-01
13523,25.27,2022-01-01
14346,25.27,2022-01-01
14372,25.27,2022-01-01
14612,25.27,2022-01-01
15817,25.27,2022-01-01
16036,25.27,2022-01-01
16558,25.27,2022-01-01
1920,25.27,2022-01-01
6252,25.27,2022-01-01
7068,25.27,2022-01-01
11066,25.27,2022-01-01
11697,25.27,2022-01-01
12969,25.27,2022-01-01
15955,25.27,2022-01-01
16174,25.27,2022-01-01
16522,25.27,2022-01-01
5144,25.27,2022-01-01
15633,25.27,2022-01-01
7115,25.27,2022-01-01
12770,25.27,2022-01-01
3731,25.27,2022-01-01
7066,25.27,2022-01-01
5680,25.27,2022-01-01
5911,25.27,2022-01-01
3957,25.27,2022-01-01
12101,25.27,2022-01-01
4823,25.27,2022-01-01
5718,25.27,2022-01-01
12917,25.27,2022-01-01
13045,25.27,2022-01-01
16820,25.27,2022-01-01
13920,25.27,2022-01-01
14534,25.27,2022-01-01
5551,25.27,2022-01-01
7007,25.27,2022-01-01
11185,25.27,2022-01-01
14179,25.27,2022-01-01
1881,25.27,2022-01-01
315,25.27,2022-01-01
8946,25.27,2022-01-01
11854,25.27,2022-01-01
5924,26.27,2022-01-01
4358,26.61,2022-01-01
15179,26.61,2022-01-01
13,26.61,2022-01-01
3829,26.61,2022-01-01
5810,26.61,2022-01-01
15856,26.61,2022-01-01
223,26.61,2022-01-01
11813,26.61,2022-01-01
7464,27.56,2022-01-01
10839,27.86,2022-01-01
10484,28.02,2022-01-01
16101,29.42,2022-01-01
1144,29.42,2022-01-01
8921,29.44,2022-01-01
13691,29.44,2022-01-01
1795,30.11,2022-01-01
10187,30.11,2022-01-01
4644,31.32,2022-01-01
3469,31.32,2022-01-01
11473,31.32,2022-01-01
13611,31.32,2022-01-01
10793,31.32,2022-01-01
3153,31.37,2022-01-01
9210,31.37,2022-01-01
2492,32.98,2022-01-01
9413,32.98,2022-01-01
11621,32.98,2022-01-01
17410,33.9,2022-01-01
17168,33.9,2022-01-01
16575,33.9,2022-01-01
16403,33.9,2022-01-01
8873,33.9,2022-01-01
10097,33.9,2022-01-01
10541,33.9,2022-01-01
15737,33.9,2022-01-01
9066,33.9,2022-01-01
9819,33.9,2022-01-01
18015,33.9,2022-01-01
17918,33.9,2022-01-01
16997,33.9,2022-01-01
17391,33.9,2022-01-01
10229,33.9,2022-01-01
11285,33.9,2022-01-01
15661,33.9,2022-01-01
17689,33.9,2022-01-01
14885,33.9,2022-01-01
16771,33.9,2022-01-01
17930,33.9,2022-01-01
2541,34.21,2022-01-01
8689,34.21,2022-01-01
8745,34.21,2022-01-01
8589,34.21,2022-01-01
8865,38.9,2022-01-01
9099,38.9,2022-01-01
12596,38.9,2022-01-01
15655,38.9,2022-01-01
17485,38.9,2022-01-01
17732,38.9,2022-01-01
10277,39.68,2022-01-01
17357,39.68,2022-01-01
17906,39.68,2022-01-01
17593,39.68,2022-01-01
14727,39.68,2022-01-01
15071,39.68,2022-01-01
3490,39.86,2022-01-01
13528,39.86,2022-01-01
7876,40.62,2022-01-01
17428,40.62,2022-01-01
16778,40.62,2022-01-01
17155,40.62,2022-01-01
17888,40.62,2022-01-01
8008,40.62,2022-01-01
15281,42.79,2022-01-01
15779,43.95,2022-01-01
2832,43.95,2022-01-01
10099,45.41,2022-01-01
17576,48.76,2022-01-01
11273,48.81,2022-01-01
890,55.4,2022-01-01
6918,55.4,2022-01-01
10394,59.26,2022-01-01
15320,60.63,2022-01-01
10830,60.63,2022-01-01
12898,60.63,2022-01-01
15718,60.63,2022-01-01
10807,62.54,2022-01-01
4320,63.76,2022-01-01
6556,63.76,2022-01-01
9423,63.76,2022-01-01
2195,63.76,2022-01-01
17077,68.2,2022-01-01
1290,18.32,2022-02-01
2134,18.32,2022-02-01
4413,18.32,2022-02-01
5601,18.32,2022-02-01
7088,18.32,2022-02-01
10194,18.32,2022-02-01
693,14.65,2022-02-01
9672,14.65,2022-02-01
7901,17.25,2022-02-01
12703,17.25,2022-02-01
15826,18.04,2022-02-01
11236,18.04,2022-02-01
6325,18.2,2022-02-01
3305,18.35,2022-02-01
14798,18.35,2022-02-01
6158,18.61,2022-02-01
8135,18.61,2022-02-01
15022,18.91,2022-02-01
14271,18.91,2022-02-01
9450,18.91,2022-02-01
16488,18.91,2022-02-01
15770,18.95,2022-02-01
2812,18.95,2022-02-01
6536,18.95,2022-02-01
8058,18.95,2022-02-01
8532,18.95,2022-02-01
9350,18.95,2022-02-01
9675,18.95,2022-02-01
13615,18.95,2022-02-01
15340,18.95,2022-02-01
16817,18.95,2022-02-01
12403,19.3,2022-02-01
17051,19.3,2022-02-01
2258,19.42,2022-02-01
7716,19.42,2022-02-01
9005,19.42,2022-02-01
3310,19.45,2022-02-01
220,19.57,2022-02-01
3414,19.57,2022-02-01
4566,19.57,2022-02-01
12089,19.57,2022-02-01
12505,19.57,2022-02-01
2887,19.77,2022-02-01
5683,19.77,2022-02-01
11936,19.77,2022-02-01
13474,19.77,2022-02-01
15968,19.77,2022-02-01
6671,19.77,2022-02-01
14641,20.49,2022-02-01
1035,20.49,2022-02-01
13206,20.92,2022-02-01
746,20.92,2022-02-01
12950,20.92,2022-02-01
15683,20.92,2022-02-01
8898,20.96,2022-02-01
14540,20.96,2022-02-01
12279,21.22,2022-02-01
739,21.38,2022-02-01
4164,21.38,2022-02-01
4662,21.38,2022-02-01
4757,21.38,2022-02-01
6230,21.38,2022-02-01
6936,21.38,2022-02-01
7646,21.38,2022-02-01
11533,21.38,2022-02-01
13269,21.38,2022-02-01
15128,21.38,2022-02-01
